"('ประเภทโลหะที่มีค่าสูง / Nonferrous metals', 'ชนิดสินค้า')",price of aluminum extrusion,Date,Set_Price,USD_Price,import,export,gdp,cpi,price of aluminum extrusion_normalized,Set_Price_normalized,USD_Price_normalized,import_normalized,export_normalized,gdp_normalized,cpi_normalized,price of aluminum extrusion_standardized,Set_Price_standardized,USD_Price_standardized,import_standardized,export_standardized,gdp_standardized,cpi_standardized
อลูมิเนียมฉากขอบใหม่,31.0,2020-01-28,1513.26,30.81,257.7099833,231.7356914,500.46,112.31,0.11764705882352938,0.6822527740944937,0.12323943661971803,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0176695306812944,-0.1444312874830619,-0.9968213214546267,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,31.0,2020-01-29,1524.59,30.95,257.7099833,231.7356914,500.46,112.31,0.11764705882352938,0.6980668574220112,0.13967136150234705,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0176695306812944,-0.06108343330072377,-0.9303003915411334,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,31.0,2020-01-30,1523.99,31.08,257.7099833,231.7356914,500.46,112.31,0.11764705882352938,0.6972293949333517,0.15492957746478853,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0176695306812944,-0.06549726494321235,-0.868530956621462,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,31.0,2020-01-31,1514.14,31.2,257.7099833,231.7356914,500.46,112.31,0.11764705882352938,0.6834810524111943,0.16901408450704203,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0176695306812944,-0.13795766774074353,-0.8115130166956104,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,31.0,2020-02-01,1478.05,34.38,257.7099833,231.7356914,500.46,112.31,0.11764705882352938,0.6331076837183331,0.5422535211267605,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0176695306812944,-0.4034496410364729,0.6994623913394441,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,31.0,2020-02-02,1433.38,34.26,257.7099833,231.7356914,500.46,112.31,0.11764705882352938,0.570758601437644,0.5281690140845066,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0176695306812944,-0.7320594068197963,0.6424444514135909,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,31.0,2020-02-03,1496.06,31.04,257.7099833,231.7356914,500.46,112.31,0.11764705882352938,0.6582455160862584,0.15023474178403706,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0176695306812944,-0.27096112790108734,-0.8875369365967453,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,31.0,2020-02-04,1519.38,30.96,257.7099833,231.7356914,500.46,112.31,0.11764705882352938,0.6907948914788193,0.14084507042253502,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0176695306812944,-0.09941020472967069,-0.9255488965473118,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,30.0,2020-02-05,1534.14,30.97,257.7099833,231.7356914,500.46,112.31,0.09803921568627455,0.7113964686998397,0.14201877934272256,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0850491872505978,0.009170053675564775,-0.9207974015534918,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,30.0,2020-02-06,1535.79,31.15,257.7099833,231.7356914,500.46,112.31,0.09803921568627455,0.7136994905436527,0.16314553990610303,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0850491872505978,0.021308090692409208,-0.8352704916647153,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,31.0,2020-02-07,1535.24,31.31,257.7099833,231.7356914,500.46,112.31,0.11764705882352938,0.712931816595715,0.18192488262910755,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0176695306812944,0.017262078353461063,-0.7592465717635806,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,29.0,2020-02-10,1413.52,31.3,257.7099833,231.7356914,500.46,112.31,0.0784313725490196,0.543038593063019,0.18075117370892002,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.1524288438199015,-0.8781572341861914,-0.7639980667574006,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,29.0,2020-02-11,1523.93,31.25,257.7099833,231.7356914,500.46,112.31,0.0784313725490196,0.6971456486844858,0.17488262910798102,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.1524288438199015,-0.06593864810746088,-0.7877555417265054,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,29.0,2020-02-12,1539.84,31.1,257.7099833,231.7356914,500.46,112.31,0.0784313725490196,0.7193523623421034,0.15727699530516448,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.1524288438199015,0.051101454279211304,-0.8590279666338186,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,29.0,2020-02-13,1532.77,31.1,257.7099833,231.7356914,500.46,112.31,0.0784313725490196,0.7094842626840674,0.15727699530516448,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.1524288438199015,-0.0009081952414532127,-0.8590279666338186,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,30.0,2020-02-14,1526.3,31.2,257.7099833,231.7356914,500.46,112.31,0.09803921568627455,0.7004536255146905,0.16901408450704203,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0850491872505978,-0.048504013119629145,-0.8115130166956104,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,30.0,2020-02-15,1407.02,34.94,257.7099833,231.7356914,500.46,112.31,0.09803921568627455,0.5339660827692092,0.6079812206572766,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0850491872505978,-0.9259737436464917,0.9655461109934134,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,30.0,2020-02-16,1401.72,35.36,257.7099833,231.7356914,500.46,112.31,0.09803921568627455,0.5265684974527183,0.6572769953051645,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0850491872505978,-0.964962589821813,1.1651089007338928,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,30.0,2020-02-17,1527.25,31.17,257.7099833,231.7356914,500.46,112.31,0.09803921568627455,0.7017796077884009,0.16549295774647899,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0850491872505978,-0.04151544635235417,-0.825767501677072,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,30.0,2020-02-18,1513.68,31.16,257.7099833,231.7356914,500.46,112.31,0.09803921568627455,0.6828389978365552,0.164319248826291,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0850491872505978,-0.14134160533331888,-0.8305189966708937,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,30.0,2020-02-19,1505.54,31.19,257.7099833,231.7356914,500.46,112.31,0.09803921568627455,0.6714774234070766,0.1678403755868545,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0850491872505978,-0.2012225879497571,-0.8162645116894304,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,30.0,2020-02-20,1491.24,31.43,257.7099833,231.7356914,500.46,112.31,0.09803921568627455,0.6515179007606948,0.19600938967136106,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0850491872505978,-0.3064189087624172,-0.702228631837729,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,30.0,2020-02-21,1495.09,31.58,257.7099833,231.7356914,500.46,112.31,0.09803921568627455,0.6568916183962592,0.21361502347417805,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0850491872505978,-0.2780968223897785,-0.6309562069304159,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,30.0,2020-02-22,1369.92,35.59,257.7099833,231.7356914,500.46,112.31,0.09803921568627455,0.48218298555377204,0.6842723004694835,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0850491872505978,-1.198895666873743,1.274393285591776,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,59.0,2020-02-24,1435.56,31.65,257.7099833,231.7356914,500.46,112.31,0.6666666666666665,0.5738013818131062,0.22183098591549255,0.0,0.0,0.1037891268533766,0.39222873900293287,0.8689608532592054,-0.71602248518542,-0.5976957419736693,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,30.0,2020-02-25,1439.1,31.73,257.7099833,231.7356914,500.46,112.31,0.09803921568627455,0.5787424104961965,0.23122065727699503,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0850491872505978,-0.6899808784947337,-0.5596837820231011,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,30.0,2020-02-26,1366.41,31.83,257.7099833,231.7356914,500.46,112.31,0.09803921568627455,0.47728382999511476,0.24295774647887303,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0850491872505978,-1.224716581982305,-0.5121688320848928,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,30.0,2020-02-27,1395.08,31.67,257.7099833,231.7356914,500.46,112.31,0.09803921568627455,0.5173005792448879,0.2241784037558685,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0850491872505978,-1.013808993332028,-0.5881927519860259,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,30.0,2020-02-28,1340.52,31.51,257.7099833,231.7356914,500.46,112.31,0.09803921568627455,0.4411473236094632,0.20539906103286398,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.0850491872505978,-1.4151734173557167,-0.6642166718871607,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,29.0,2020-02-29,1376.28,35.43,257.7099833,231.7356914,500.46,112.31,0.0784313725490196,0.49106008793356115,0.6654929577464785,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.1524288438199015,-1.1521090514633576,1.1983693656906396,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,29.0,2020-03-02,1335.72,31.48,257.7099833,231.7356914,500.46,112.31,0.0784313725490196,0.4344476237001884,0.2018779342723005,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.1524288438199015,-1.4504840704956303,-0.678471156868624,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,29.0,2020-03-03,1375.02,31.4,257.7099833,231.7356914,500.46,112.31,0.0784313725490196,0.4893014167073766,0.19248826291079757,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.1524288438199015,-1.161378097912585,-0.7164831168191923,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,55.0,2020-03-04,1378.61,31.35,257.7099833,231.7356914,500.46,112.31,0.588235294117647,0.4943122339311883,0.18661971830985902,0.0,0.0,0.1037891268533766,0.39222873900293287,0.5994422269819911,-1.1349686719183583,-0.7402405917882956,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,29.0,2020-03-05,1390.83,31.57,257.7099833,231.7356914,500.46,112.31,0.0784313725490196,0.5113685532835506,0.2124413145539905,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.1524288438199015,-1.0450736341329936,-0.6357077019242359,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,29.0,2020-03-06,1364.57,31.39,257.7099833,231.7356914,500.46,112.31,0.0784313725490196,0.4747156116965592,0.19131455399061004,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.1524288438199015,-1.2382523323526062,-0.7212346118130123,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,29.0,2020-03-07,1400.02,35.6,257.7099833,231.7356914,500.46,112.31,0.0784313725490196,0.5241956870681834,0.6854460093896715,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.1524288438199015,-0.9774684461421995,1.279144780585596,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,28.0,2020-03-09,1255.94,31.46,257.7099833,231.7356914,500.46,112.31,0.058823529411764774,0.3230930281247819,0.199530516431925,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.219808500389205,-2.037376551225284,-0.6879741468562657,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,28.0,2020-03-10,1271.25,31.42,257.7099833,231.7356914,500.46,112.31,0.058823529411764774,0.34446227929373996,0.19483568075117352,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.219808500389205,-1.9247502804811003,-0.706980126831549,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,28.0,2020-03-11,1249.89,31.49,257.7099833,231.7356914,500.46,112.31,0.058823529411764774,0.31464861469746674,0.20305164319248803,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.219808500389205,-2.081882686953717,-0.6737196618748041,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,28.0,2020-03-12,1114.91,31.71,257.7099833,231.7356914,500.46,112.31,0.058823529411764774,0.12624747016539906,0.22887323943661952,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.219808500389205,-3.074847678792382,-0.5691867720107426,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,28.0,2020-03-13,1128.91,31.81,257.7099833,231.7356914,500.46,112.31,0.058823529411764774,0.14578826156745062,0.24061032863849752,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.219808500389205,-2.971858273800966,-0.5216718220725345,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,28.0,2020-03-14,1385.11,36.1,257.7099833,231.7356914,500.46,112.31,0.058823529411764774,0.5033847442249981,0.7441314553990606,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.219808500389205,-1.087152162458058,1.516719530276642,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,28.0,2020-03-16,1046.08,32.13,257.7099833,231.7356914,500.46,112.31,0.058823529411764774,0.03017656500802568,0.278169014084507,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.219808500389205,-3.581187732046608,-0.36962398227026316,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,28.0,2020-03-17,1035.17,32.14,257.7099833,231.7356914,500.46,112.31,0.058823529411764774,0.014948705422569653,0.27934272300469454,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.219808500389205,-3.661445904079203,-0.3648724872764432,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,28.0,2020-03-18,1048.15,32.6,257.7099833,231.7356914,500.46,112.31,0.058823529411764774,0.03306581059390057,0.3333333333333335,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.219808500389205,-3.565960012880019,-0.14630371756068042,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,27.0,2020-03-19,1044.19,32.59,257.7099833,231.7356914,500.46,112.31,0.03921568627450983,0.02753855816874884,0.33215962441314595,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.2871881569585086,-3.595091301720448,-0.1510552125545004,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,27.0,2020-03-20,1127.24,32.71,257.7099833,231.7356914,500.46,112.31,0.03921568627450983,0.1434573243073487,0.346244131455399,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.2871881569585086,-2.984143438539228,-0.09403727262865055,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-03-21,1393.61,35.87,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.5152487961476724,0.7171361502347415,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-1.0246228808561268,1.407435145418759,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-03-23,1024.46,32.81,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.0,0.357981220657277,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-3.7402327988976363,-0.046522322690440675,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-03-24,1033.84,32.75,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.013092330239374617,0.35093896713615,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-3.671229897553389,-0.07503129265336728,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-03-25,1080.03,32.74,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.07756298415800122,0.3497652582159625,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-3.3314384249424243,-0.07978278764718726,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-03-26,1091.96,32.62,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.09421452997417834,0.33568075117370855,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-3.243676739117596,-0.13680072757304046,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,32.0,2020-03-27,1099.76,32.56,257.7099833,231.7356914,500.46,112.31,0.13725490196078433,0.10510154232674984,0.328638497652582,0.0,0.0,0.1037891268533766,0.39222873900293287,-0.9502898741119907,-3.1862969277652358,-0.1653096975359637,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-03-28,1382.05,35.99,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.4991136855328353,0.7312206572769955,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-1.1096627038347529,1.464453085344612,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-03-30,1087.82,32.66,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.08843603880242856,0.34037558685445957,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-3.2741321774507726,-0.1177947475977572,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-03-31,1125.86,32.74,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.14153116058343196,0.3497652582159625,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-2.9942952513169545,-0.07978278764718726,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-01,1105.51,33.1,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.11312722450973545,0.392018779342723,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-3.1439977078580474,0.09127103213036564,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,32.0,2020-04-02,1138.27,32.93,257.7099833,231.7356914,500.46,112.31,0.13725490196078433,0.15885267639053668,0.3720657276995305,0.0,0.0,0.1037891268533766,0.39222873900293287,-0.9502898741119907,-2.9030025001781343,0.010495617235409167,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-03,1138.84,33.01,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.15964826575476287,0.38145539906103254,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-2.8988093601177702,0.048507577185975724,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,32.0,2020-04-06,1370.55,32.82,257.7099833,231.7356914,500.46,112.31,0.13725490196078433,0.4830623211668643,0.35915492957746453,0.0,0.0,0.1037891268533766,0.39222873900293287,-0.9502898741119907,-1.19426114364913,-0.041770827696620695,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-07,1214.95,32.72,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.26588038244120327,0.34741784037558654,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-2.338914816268008,-0.08928577763483059,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-08,1205.77,32.72,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.2530672063647148,0.34741784037558654,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-2.406446440398094,-0.08928577763483059,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-09,1210.48,32.67,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.259641286900691,0.341549295774648,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-2.371797862004553,-0.11304325260393384,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,32.0,2020-04-10,1228.03,32.68,257.7099833,231.7356914,500.46,112.31,0.13725490196078433,0.28413706469397715,0.3427230046948355,0.0,0.0,0.1037891268533766,0.39222873900293287,-0.9502898741119907,-2.242693286461743,-0.10829175761011386,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-12,1660.45,31.74,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.8876962802707793,0.23239436619718257,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,0.9383551782802594,-0.5549322870292811,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-13,1236.78,32.69,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.2963500593202595,0.34389671361502305,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-2.178324908342108,-0.10354026261629388,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-14,1256.35,32.63,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.32366529415869905,0.33685446009389697,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-2.034360432936251,-0.1320492325792171,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,59.0,2020-04-15,1236.1,32.69,257.7099833,231.7356914,500.46,112.31,0.6666666666666665,0.2954009351664455,0.34389671361502305,0.0,0.0,0.1037891268533766,0.39222873900293287,0.8689608532592054,-2.183327250870263,-0.10354026261629388,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-16,1200.15,32.67,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.24522297438760576,0.341549295774648,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-2.4477893301160756,-0.11304325260393384,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-17,1239.24,32.51,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.29978365552376296,0.3227699530516426,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-2.1602281986079017,-0.18906717250507032,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-18,1675.0,31.8,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.9080047456207689,0.23943661971830954,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,1.0453905956106233,-0.5264233170663545,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-20,1266.4,32.5,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.3376927908437435,0.32159624413145504,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-1.9604287529245545,-0.19381866749889032,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-21,1252.92,32.51,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.31887780026519663,0.3227699530516426,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-2.0595928371591463,-0.18906717250507032,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-22,1261.81,32.36,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.33128620280549925,0.30516431924882603,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-1.9941945649895982,-0.2603395974123835,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-23,1272.53,32.33,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.3462488659362133,0.30164319248826255,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-1.9153341063104568,-0.2745940823938468,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
อลูมิเนียมฉากขอบใหม่,26.0,2020-04-24,1258.78,32.45,257.7099833,231.7356914,500.46,112.31,0.019607843137254888,0.3270570172377696,0.3157276995305165,0.0,0.0,0.1037891268533766,0.39222873900293287,-1.354567813527812,-2.016484414784169,-0.21757614246799356,-1.18572640287573,-1.5289633359579855,-0.6290900761327767,-0.2388404425432143
