"('ประเภทโลหะที่มีค่าสูง / Nonferrous metals', 'ชนิดสินค้า')","('ประเภทโลหะที่มีค่าสูง / Nonferrous metals', 'ราคา / หน่วย')",update_date,import,export,gdp,cpi
อลูมิเนียมกระป๋องโค้ก,31.0,2020-12-29,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-03,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-04,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-05,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-06,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-07,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-08,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-11,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-12,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-13,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-14,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-18,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-22,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-26,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-27,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-28,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-29,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-30,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-01-31,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-01,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-02,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-03,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-04,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-06,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-08,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-09,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-10,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-11,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-14,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-15,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-17,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-18,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-19,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-20,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-23,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-02-24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-02-26,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,34.0,2021-02-27,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,34.0,2021-03-02,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-04,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-05,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-06,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-08,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-09,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-10,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-11,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-12,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-13,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-14,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-15,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-17,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-18,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-19,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-20,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-22,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-23,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-25,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-26,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-28,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-29,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-31,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-01,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-02,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-03,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-04,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-07,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-08,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-10,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-11,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-17,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-18,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,39.0,2021-04-19,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,39.0,2021-04-20,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,39.0,2021-04-21,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,41.0,2021-04-23,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,41.0,2021-04-24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,41.0,2021-04-25,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,41.0,2021-04-26,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,41.0,2021-04-27,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,41.0,2021-04-28,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,41.0,2021-04-29,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,41.0,2021-04-30,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,41.0,2021-05-02,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,42.0,2021-05-04,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,42.0,2021-05-06,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,42.0,2021-05-07,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,43.0,2021-05-08,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-09,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-11,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-12,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-13,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-14,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-15,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-17,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-19,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-20,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-22,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-25,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-26,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-27,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-28,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-05-29,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-05-30,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-02,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-03,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-04,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-08,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-10,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-12,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-15,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-17,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-18,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-19,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-21,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-23,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-25,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-26,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-28,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-29,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-06-30,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-01,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-02,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-03,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-04,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-06,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-07,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-08,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-10,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,48.0,2021-07-11,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,48.0,2021-07-12,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,48.0,2021-07-13,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,48.0,2021-07-14,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,48.0,2021-07-15,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-07-16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-07-17,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-07-18,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,48.0,2021-07-20,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,48.0,2021-07-21,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-07-22,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-07-23,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-07-25,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-07-26,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-07-28,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-07-29,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-07-30,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-07-31,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-01,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-02,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-03,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-04,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-05,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-07,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-08,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-09,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-10,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-11,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-12,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-13,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-14,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-15,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-17,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-18,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-19,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-20,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-21,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-23,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-25,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-26,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-27,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-30,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-31,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-09-01,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-09-02,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-09-03,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,54.0,2021-09-04,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,54.0,2021-09-06,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,54.0,2021-09-07,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,54.0,2021-09-08,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,54.0,2021-09-09,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,55.0,2021-09-10,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,55.0,2021-09-11,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,58.0,2021-09-12,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,58.0,2021-09-13,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,58.0,2021-09-15,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,58.0,2021-09-16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,59.0,2021-09-17,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,59.0,2021-09-18,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,59.0,2021-09-20,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,59.0,2021-09-21,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,59.0,2021-09-22,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,59.0,2021-09-23,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,59.0,2021-09-24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-09-25,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-09-26,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-09-27,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-09-30,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-01,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-03,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-04,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-06,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-07,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-08,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-10,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-12,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-13,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,63.0,2021-10-14,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,63.0,2021-10-15,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,63.0,2021-10-16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,65.0,2021-10-17,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,65.0,2021-10-18,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-19,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-20,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-21,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-22,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-23,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-25,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,60.0,2021-10-26,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,60.0,2021-10-27,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,58.0,2021-10-28,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,56.0,2021-10-31,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,53.0,2021-11-01,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,53.0,2021-11-02,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,53.0,2021-11-03,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,53.0,2021-11-04,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-05,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-06,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-07,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-08,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-11-09,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-11-10,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-11-11,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-12,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-13,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-14,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-15,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-17,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-18,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-20,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-21,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-22,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-23,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-11-25,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-11-26,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-11-27,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-28,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-30,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-01,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-02,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-03,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-04,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-05,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-07,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-10,296.4549613,296.2903748,505.57,113.69
