"('ประเภทโลหะที่มีค่าสูง / Nonferrous metals', 'ชนิดสินค้า')","('ประเภทโลหะที่มีค่าสูง / Nonferrous metals', 'ราคา / หน่วย')",Date,Set_Price,USD_Price,import,export,gdp,cpi
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-20,"1,554.54",31.36,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,23.5,2021-05-21,"1,552.44",31.36,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-22,"1,303.97",31.87,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-24,"1,551.85",31.32,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-25,"1,568.58",31.34,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-26,"1,336.09",31.24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-27,"1,582.96",31.29,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-05-28,"1,581.98",31.26,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-05-29,"1,342.85",31.81,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-05-30,"1,621.57",31.76,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,27.0,2021-05-31,"1,593.59",31.19,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,23.5,2021-06-01,"1,618.59",31.16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-02,"1,617.55",31.1,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-03,"1,533.30",31.2,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-04,"1,611.53",31.13,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,23.5,2021-06-07,"1,612.59",31.18,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-08,"1,612.88",31.2,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,24.0,2021-06-09,"1,626.27",31.15,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-10,"1,625.27",31.14,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,24.0,2021-06-11,"1,636.56",31.08,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-12,"1,382.56",30.98,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,25.0,2021-06-14,"1,633.06",31.11,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-15,"1,622.31",31.14,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-16,"1,624.79",31.28,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-16,"1,624.79",31.28,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-06-17,"1,617.65",31.4,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-18,"1,612.98",31.45,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-19,"1,370.82",31.01,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-21,"1,601.13",31.59,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,25.0,2021-06-22,"1,599.23",31.71,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-23,"1,592.08",31.82,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-24,"1,585.72",31.89,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-25,"1,582.67",31.82,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-26,"1,330.34",30.9,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-28,"1,579.17",31.91,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,44.0,2021-06-29,"1,591.43",32.09,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-06-30,"1,587.79",32.02,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-01,"1,593.75",32.06,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-02,"1,578.49",32.14,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-03,"1,372.27",31.1,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-04,"1,724.37",30.67,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,23.5,2021-07-05,"1,579.28",32.11,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-06,"1,591.43",32.24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-07,"1,576.60",32.3,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-08,"1,543.67",32.53,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,24.0,2021-07-09,"1,552.09",32.51,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-07-10,"1,350.50",31.33,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,48.0,2021-07-11,"1,740.45",30.7,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,48.0,2021-07-12,"1,549.84",32.67,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,48.0,2021-07-13,"1,570.99",32.63,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,48.0,2021-07-14,"1,569.70",32.61,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,48.0,2021-07-15,"1,572.01",32.68,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-07-16,"1,574.37",32.79,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-07-17,"1,359.58",31.67,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-07-18,"1,723.44",30.81,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,24.0,2021-07-19,"1,556.01",32.85,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,48.0,2021-07-20,"1,538.86",32.83,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,48.0,2021-07-21,"1,540.88",32.83,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-07-22,"1,552.36",32.88,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-07-23,"1,545.10",32.94,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-07-25,"1,730.90",30.92,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-07-26,"1,717.97",32.9,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,26.0,2021-07-27,"1,537.63",32.92,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-07-28,"1,466.93",32.83,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-07-29,"1,537.78",32.85,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-07-30,"1,521.92",32.89,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-07-31,"1,328.53",31.25,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-01,"1,699.75",30.82,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-02,"1,525.11",32.94,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-03,"1,540.51",33.02,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-04,"1,545.86",33.11,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-05,"1,527.66",33.24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,24.0,2021-08-06,"1,521.72",33.45,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-07,"1,324.40",31.23,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-08,"1,665.12",30.75,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-09,"1,540.19",33.46,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-10,"1,542.62",33.45,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-11,"1,532.71",33.16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-12,"1,491.14",33.04,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-13,"1,528.32",33.33,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-14,"1,327.05",31.13,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-08-15,"1,604.03",30.82,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-16,"1,531.24",33.41,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-17,"1,544.22",33.36,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-18,"1,551.87",33.28,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-19,"1,544.28",33.35,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-20,"1,553.18",33.35,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-21,"1,299.26",31.54,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-23,"1,582.07",33.25,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-24,"1,586.98",32.88,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-25,"1,600.49",32.8,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-26,"1,601.91",32.75,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-27,"1,611.20",32.53,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-30,"1,633.77",32.48,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-08-31,"1,638.75",32.22,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-09-01,"1,634.48",32.3,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-09-02,"1,647.75",32.45,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,52.0,2021-09-03,"1,650.33",32.48,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,54.0,2021-09-04,"1,658.64",31.39,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,54.0,2021-09-06,"1,648.37",32.46,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,54.0,2021-09-07,"1,636.45",32.65,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,54.0,2021-09-08,"1,640.45",32.75,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,54.0,2021-09-09,"1,629.12",32.71,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,55.0,2021-09-10,"1,635.35",32.7,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,55.0,2021-09-11,"1,279.96",31.27,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,58.0,2021-09-12,"1,660.68",30.39,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,58.0,2021-09-13,"1,633.76",32.86,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,25.0,2021-09-14,"1,623.84",32.92,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,58.0,2021-09-15,"1,628.04",32.87,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,58.0,2021-09-16,"1,631.70",33.13,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,59.0,2021-09-17,"1,625.65",33.34,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,59.0,2021-09-18,"1,288.39",31.08,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,59.0,2021-09-20,"1,603.06",33.36,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,59.0,2021-09-21,"1,614.86",33.36,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,59.0,2021-09-22,"1,619.59",33.45,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,59.0,2021-09-23,"1,631.15",33.38,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,59.0,2021-09-24,"1,247.46",33.43,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-09-25,"1,244.94",31.62,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-09-26,"1,636.75",30.64,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-09-27,"1,620.02",33.59,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,25.0,2021-09-28,"1,616.50",33.85,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,26.0,2021-09-29,"1,616.98",33.95,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-09-30,"1,605.68",33.67,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-01,"1,605.17",33.58,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-03,"1,610.69",30.53,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-04,"1,614.48",33.76,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,26.0,2021-10-05,"1,624.24",33.82,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-06,"1,619.48",33.81,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-07,"1,633.72",33.78,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-08,"1,639.41",33.86,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-10,"1,607.50",30.39,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,26.0,2021-10-11,"1,633.44",33.67,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-12,"1,643.64",33.33,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-13,"1,535.31",33.19,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,63.0,2021-10-14,"1,640.97",33.16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,63.0,2021-10-15,"1,638.34",33.4,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,63.0,2021-10-16,"1,233.68",31.19,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,65.0,2021-10-17,"1,632.80",30.27,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,65.0,2021-10-18,"1,643.92",33.48,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-19,"1,630.39",33.31,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-20,"1,637.55",33.36,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-21,"1,643.42",33.38,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-22,"1,213.61",33.24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-23,"1,631.71",31.33,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-24,"1,620.97",30.23,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,61.0,2021-10-25,"1,634.20",33.05,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,60.0,2021-10-26,"1,635.97",33.2,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,60.0,2021-10-27,"1,627.61",33.29,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,58.0,2021-10-28,"1,624.31",33.19,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,26.0,2021-10-29,"1,623.43",33.29,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,56.0,2021-10-31,"1,601.49",30.18,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,53.0,2021-11-01,"1,613.78",33.29,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,53.0,2021-11-02,"1,617.89",33.26,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,53.0,2021-11-03,"1,611.92",33.3,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,53.0,2021-11-04,"1,626.27",33.34,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-05,"1,626.22",33.2,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-06,"1,260.08",30.62,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-07,"1,640.88",30.43,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-08,"1,626.13",32.92,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-11-09,"1,631.69",32.77,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-11-10,"1,630.47",32.8,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,45.0,2021-11-11,"1,632.44",32.85,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-12,"1,633.94",32.78,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-13,"1,346.47",30.15,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-14,"1,609.47",30.19,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-15,"1,638.73",32.72,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-16,"1,644.01",32.75,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-17,"1,644.60",32.63,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-18,"1,651.02",32.57,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,28.0,2021-11-19,"1,645.06",32.78,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-20,"1,389.34",30.29,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-21,"1,591.86",30.2,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-22,"1,649.54",33.01,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-23,"1,646.42",33.11,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-11-24,"1,649.82",33.36,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-11-25,"1,648.46",33.38,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-11-26,"1,610.61",33.76,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-11-27,"1,437.78",30.32,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-28,"1,597.68",30.23,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,28.0,2021-11-29,"1,589.69",33.71,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-11-30,"1,568.69",33.71,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-01,"1,590.81",33.72,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-02,"1,591.84",33.88,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-03,"1,588.19",33.84,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-04,"1,449.83",30.21,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-05,"1,626.22",30.36,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,29.0,2021-12-06,"1,558.99",33.83,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-07,"1,609.28",33.67,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,29.0,2021-12-08,"1,618.36",33.49,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-12-09,"1,618.23",33.59,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-10,"1,389.57",33.62,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-11,"1,551.82",30.11,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-12,"1,563.85",30.16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-12-13,"1,625.83",33.38,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-14,"1,630.64",33.41,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-15,"1,623.66",33.42,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-16,"1,645.32",33.4,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-12-17,"1,641.73",33.32,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-20,"1,615.80",33.6,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-21,"1,622.25",33.68,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-12-22,"1,626.79",33.65,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-23,"1,641.47",33.5,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-24,"1,637.22",33.43,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-25,"1,486.31",30.04,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-12-27,"1,636.50",33.52,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,50.0,2021-12-28,"1,641.52",33.53,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,51.0,2021-12-29,"1,653.33",33.5,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-12-30,"1,657.62",33.34,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-12-31,"1,381.83",33.23,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2022-01-03,"1,594.97",33.24,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,31.0,2022-01-04,"1,670.28",33.25,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,51.0,2022-01-05,"1,676.79",33.19,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,53.0,2022-01-06,"1,653.03",33.55,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,31.0,2022-01-07,"1,657.62",33.62,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,53.0,2022-01-08,"1,536.44",30.14,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,54.0,2022-01-09,"1,579.64",30.24,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,54.0,2022-01-10,"1,657.06",33.62,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,54.0,2022-01-11,"1,667.12",33.3,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,54.0,2022-01-12,"1,678.50",33.3,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,54.0,2022-01-13,"1,680.02",33.21,325.8599264,337.4676653,495.42,120.6
